Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Guess;Distance;Hit
automotive_bitcount;main1;8;17;21;0;511875063;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;9;17;21;0;511000056;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;35;9_16.ce;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";19;0,8603
automotive_bitcount;main1;10;17;21;0;496125049;"20;23;30;17;19;33;40;41;33_40.ce;0;16;35;43;9;9_16.ce;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";17;0,8750
automotive_bitcount;main1;11;17;21;0;551250049;"20;23;30;17;19;33;40;41;33_40.ce;0;16;35;43;9;9_16.ce;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";17;0,8750
automotive_bitcount;main1;12;17;21;0;717500014;"20;23;30;17;19;33;40;41;33_40.ce;35;0;16;43;9;14;9_16.ce;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";16;0,8824
automotive_bitcount;main1;13;17;21;0;649693275;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;14;17;21;0;635165489;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;15;17;21;0;625627002;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;16;17;21;0;620814005;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;17;17;21;0;617051204;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;18;17;21;0;617051204;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;19;17;21;0;613113501;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;main1;20;17;21;0;608475854;"20;23;30;17;19;33;40;41;33_40.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;30;17;19;33;35;40;41;16;9;9_16.ce;33_40.ce;14;43;6;0";20;0,8529
automotive_bitcount;ntbl_bitcnt;1;4;5;90000000;533116880;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;2;4;5;82875000;526437834;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;3;4;5;81250000;532958556;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;4;4;5;78375000;522469714;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;5;4;5;76875000;517476090;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;6;4;5;79625000;539479278;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;7;4;5;78375000;533482466;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;8;4;5;73125000;499485654;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;9;4;5;73000000;499987248;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;10;4;5;70875000;486488842;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;11;4;5;78750000;541613842;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;12;4;5;102500000;775949048;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;13;4;5;92812500;485892825;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;14;4;5;90737500;507686347;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;15;4;5;89375000;511642846;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;16;4;5;88687500;513626615;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;17;4;5;88150000;514101292;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;18;4;5;88150000;514101292;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;19;4;5;87587500;513221423;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_bitcount;ntbl_bitcnt;20;4;5;86925000;511053242;"0;11;8;0_11.ce";"8;0;11;0_11.ce";2;0,6667
automotive_qsort1;compare;1;4;5;73275076;148365384;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;2;4;5;70746327;155199123;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;3;4;5;80662842;164326293;"0;11;6;7";"0;7;11;6";2;0,6667
automotive_qsort1;compare;4;4;5;74622568;149454221;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;5;4;5;72961500;154125750;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;6;4;5;70255900;141727300;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;7;4;5;70928000;167020750;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;8;4;5;77671585;157701185;"0;11;6;7";"0;7;11;6";2;0,6667
automotive_qsort1;compare;9;4;5;76999680;157033216;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;10;4;5;83714736;167450346;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;11;4;5;60964750;148730890;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;12;4;5;77842304;158950962;"0;11;6;7";"0;7;11;6";2;0,6667
automotive_qsort1;compare;13;4;5;73408203;148939236;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;14;4;5;74042367;152585111;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;15;4;5;65549490;142404360;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;16;4;5;61575600;134646600;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;17;4;5;66332508;147924972;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;18;4;5;72922112;160602484;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;19;4;5;65087100;134709900;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;compare;20;4;5;75428200;155952600;"0;11;7;6";"0;7;11;6";1;0,8333
automotive_qsort1;main;1;8;10;0;227;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;2;8;10;0;424;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;3;8;10;0;304;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;4;8;10;0;264;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;5;8;10;0;376;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;6;8;10;0;1301;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;7;8;10;0;326;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;8;8;10;0;462;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;9;8;10;0;257;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;10;8;10;0;295;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;11;8;10;0;771;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;12;8;10;0;275;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;13;8;10;0;310;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;14;8;10;0;512;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;15;8;10;0;706;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;16;8;10;0;2301;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;17;8;10;0;317;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;18;8;10;0;237;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;19;8;10;0;1301;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main;20;8;10;0;201;"11;14;20;0;22;23;8;5";"11;14;20;8;22;23;0;5";5;0,8214
automotive_qsort1;main1;1;26;33;0;8170578;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;2;26;33;0;8688843;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;3;26;33;0;8488545;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;4;26;33;0;8305803;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;5;26;33;0;8542875;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;6;26;33;0;8833500;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;7;26;33;0;8355750;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;8;26;33;0;8707368;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;9;26;33;0;8326144;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;10;26;33;0;8427216;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;11;26;33;0;8774920;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;12;26;33;0;8370974;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;13;26;33;0;8441571;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;14;26;33;0;8725836;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;15;26;33;0;8930940;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;16;26;33;0;9071200;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;17;26;33;0;8286784;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;18;26;33;0;8291152;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;19;26;33;0;8856900;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;main1;20;26;33;0;8126000;"15;26;18;21;24;28;0;11;15_26.ce;57;59;63;94;59_63.ce;63_94.ce;73;75;89;61;66;72;92;18_26.ce;21_26.ce;69;8";"15;18;21;24;26;28;73;75;89;92;11;57;63;66;72;59;61;94;0;8;69;15_26.ce;18_26.ce;21_26.ce;59_63.ce;63_94.ce";86;0,7354
automotive_qsort1;qsortx;1;46;60;0;68230078;"49;53;58;55;38;41;46;43;58_49.ce;46_38.ce;37;48;60;63;20;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;62;64;29;73;77;86;90;98;88;102;92;107;106;90_98.ce;89;53_58.ce;41_46.ce;0;118;119;12;15;0_14.ce;12_14.ce;14;73_86.ce";"20;20_ter.outer;20_ter.backedge.outer.backedge;38;46;58;49;53;64;37;41;43;60;62;63;30;29;15;73;77;86;88;89;90;92;98;102;106;107;108;111;14;12;12_14.ce;0_14.ce;118;119;73_86.ce;90_98.ce;53_58.ce;58_49.ce;46_38.ce;41_46.ce;48;55;0";292;0,7179
automotive_qsort1;qsortx;2;46;60;0;73769085;"38;41;46;43;49;53;58;55;46_38.ce;58_49.ce;37;48;60;63;20;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;62;64;29;73;77;86;90;98;88;102;92;107;106;90_98.ce;89;41_46.ce;53_58.ce;0;118;119;12;15;0_14.ce;12_14.ce;14;73_86.ce";"20;20_ter.outer;20_ter.backedge.outer.backedge;38;46;58;49;53;64;37;41;43;60;62;63;30;29;15;73;77;86;88;89;90;92;98;102;106;107;108;111;14;12;12_14.ce;0_14.ce;118;119;73_86.ce;90_98.ce;53_58.ce;58_49.ce;46_38.ce;41_46.ce;48;55;0";290;0,7198
automotive_qsort1;qsortx;3;46;60;0;78483363;"49;53;58;55;38;41;46;43;58_49.ce;46_38.ce;37;48;60;63;20;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;62;64;29;73;77;86;90;98;88;102;92;107;89;106;90_98.ce;41_46.ce;53_58.ce;0;118;119;12;15;0_14.ce;12_14.ce;14;73_86.ce";"20;20_ter.outer;20_ter.backedge.outer.backedge;38;46;58;49;53;64;37;41;43;60;62;63;30;29;15;73;77;86;88;89;90;92;98;102;106;107;108;111;14;12;12_14.ce;0_14.ce;118;119;73_86.ce;90_98.ce;53_58.ce;58_49.ce;46_38.ce;41_46.ce;48;55;0";291;0,7188
