Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Hydra Guess;Hydra Distance;Hydra Hit
automotive_susan_c;susan_corners;1;190;275;0;203007200;"1067;1080;1550;29;1067_29.ce;1550_1080.ce;1080_1550.ce;29_1067.ce;213;225;236;246;260;271;282;293;304;315;325;339;350;361;372;382;213_1067.ce;396;407;417;225_1067.ce;1026;846;417_1067.ce;236_1067.ce;1026_1067.ce;260_1067.ce;848;864;891;920;282_1067.ce;246_1067.ce;1013;937;956;984;271_1067.ce;293_1067.ce;304_1067.ce;860;886;915;339_1067.ce;856;881;910;1008;952;979;1003;948;974;315_1067.ce;361_1067.ce;325_1067.ce;350_1067.ce;1028;1087;1096;1105;1114;1122;372_1067.ce;1131;1140;1149;1158;1167;1176;1184;1193;1202;1211;1220;1229;1238;1246;1255;1264;396_1067.ce;1273;1281;382_1067.ce;1289;1297;1305;1313;1321;1330;1339;1348;1070;1077.ph;1077_1553.ce;1080_.ph.lr.ph;1553;26.ph;26_1070.ce;29_.ph.lr.ph;1070_26.preheader.ce;1553_1077.preheader.ce;407_1067.ce;1356;1365;1374;1383;1392;1401;1410;1418;1427;1436;1445;1454;1463;1472;1480;1489;1498;1507;1507_1550.ce;1289_1550.ce;1238_1550.ce;1348_1550.ce;1297_1550.ce;1176_1550.ce;1105_1550.ce;1229_1550.ce;1167_1550.ce;1114_1550.ce;1211_1550.ce;1281_1550.ce;1246_1550.ce;1273_1550.ce;1339_1550.ce;1184_1550.ce;1122_1550.ce;1220_1550.ce;1255_1550.ce;1096_1550.ce;1313_1550.ce;1158_1550.ce;1330_1550.ce;1410_1550.ce;1264_1550.ce;1305_1550.ce;1087_1550.ce;1140_1550.ce;1149_1550.ce;1321_1550.ce;1356_1550.ce;1131_1550.ce;1202_1550.ce;1365_1550.ce;1193_1550.ce;1463_1550.ce;1472_1550.ce;1374_1550.ce;1392_1550.ce;1401_1550.ce;1489_1550.ce;1418_1550.ce;1427_1550.ce;1445_1550.ce;1436_1550.ce;1498_1550.ce;0;1073.ph;1073_1555.ce;1077_eheader.lr.ph.preheader.lr.ph;1383_1550.ce;1480_1550.ce;1555;22_1073.preheader.ce;26_eheader.lr.ph.preheader.lr.ph;0_1073.preheader.ce;1073_eheader.bb1555.ce;1077_eheader.bb1553.ce;1454_1550.ce;1544;26_eheader.bb1070.ce";"1067;1080;1550;29;1067_29.ce;1550_1080.ce;1087;213;29_1067.ce;1080_1550.ce;1087_1550.ce;1096;213_1067.ce;225;1096_1550.ce;1105;225_1067.ce;236;1105_1550.ce;1114;1070;1077.ph;1553;236_1067.ce;246;26.ph;1070_26.preheader.ce;1553_1077.preheader.ce;1114_1550.ce;1122;1077_1553.ce;1077_eheader.bb1553.ce;1080_.ph.lr.ph;246_1067.ce;260;26_1070.ce;26_eheader.bb1070.ce;29_.ph.lr.ph;1122_1550.ce;1131;260_1067.ce;271;1131_1550.ce;1140;271_1067.ce;282;1140_1550.ce;1149;0;1073.ph;1555;282_1067.ce;293;1149_1550.ce;1158;0_1073.preheader.ce;1073_1555.ce;1073_eheader.bb1555.ce;1077_eheader.lr.ph.preheader.lr.ph;22_1073.preheader.ce;26_eheader.lr.ph.preheader.lr.ph;293_1067.ce;304;1158_1550.ce;1167;304_1067.ce;315;1167_1550.ce;1176;315_1067.ce;325;1176_1550.ce;1184;325_1067.ce;339;1184_1550.ce;1193;339_1067.ce;350;1193_1550.ce;1202;350_1067.ce;361;1202_1550.ce;1211;361_1067.ce;372;1211_1550.ce;1220;372_1067.ce;382;1220_1550.ce;1229;382_1067.ce;396;1229_1550.ce;1238;396_1067.ce;407;1238_1550.ce;1246;407_1067.ce;417;1246_1550.ce;1255;1026;417_1067.ce;846;1255_1550.ce;1264;1013;1026_1067.ce;1028;848;864;891;920;937;956;984;1264_1550.ce;1273;1003;1008;856;860;881;886;910;915;948;952;974;979;1273_1550.ce;1281;1281_1550.ce;1289;1289_1550.ce;1297;1297_1550.ce;1305;1305_1550.ce;1313;1313_1550.ce;1321;1321_1550.ce;1330;1330_1550.ce;1339;1339_1550.ce;1348;1348_1550.ce;1356;1356_1550.ce;1365;1365_1550.ce;1374;1374_1550.ce;1383;1383_1550.ce;1392;1392_1550.ce;1401;1401_1550.ce;1410;1410_1550.ce;1418;1418_1550.ce;1427;1427_1550.ce;1436;1436_1550.ce;1445;1445_1550.ce;1454;1454_1550.ce;1463;1463_1550.ce;1472;1472_1550.ce;1480;1480_1550.ce;1489;1489_1550.ce;1498;1498_1550.ce;1507;1507_1550.ce;1544";6081;0,6613
automotive_susan_e;edge_draw;1;115;154;0;100980000;"11;36;36_11.ce;11_36.ce;ctor_dy.body;ed_ore.continue.store.continue;ed_ore.continue20.store.continue20;ed_ore.continue22.store.continue22;ed_ore.continue24.store.continue24;ed_ore.continue26.store.continue26;ed_ore.continue28.store.continue28;ed_ore.continue30.store.continue30;ed_ore.continue32.store.continue32;ed_ore.continue34.store.continue34;ed_ore.continue36.store.continue36;ed_ore.continue38.store.continue38;ed_ore.continue40.store.continue40;ed_ore.continue42.store.continue42;ed_ore.continue44.store.continue44;ed_ore.continue46.store.continue46;ed_ore.continue48.store.continue48;ed_ore.continue48.vector.body.ce;ed_ore.continue42.pred.store.continue44.ce;ed_ore.continue30.pred.store.continue32.ce;ed_ore.continue28.pred.store.continue30.ce;ed_ore.continue46.pred.store.continue48.ce;ctor_dy.pred.store.continue.ce;ed_ore.continue44.pred.store.continue46.ce;ed_ore.continue34.pred.store.continue36.ce;ed_ore.continue32.pred.store.continue34.ce;ed_ore.continue26.pred.store.continue28.ce;ed_ore.continue38.pred.store.continue40.ce;ed_ore.continue.pred.store.continue20.ce;ed_ore.continue24.pred.store.continue26.ce;ed_ore.continue20.pred.store.continue22.ce;ed_ore.continue40.pred.store.continue42.ce;ed_ore.continue36.pred.store.continue38.ce;ed_ore.continue22.pred.store.continue24.ce;15;ed_ore.if23.store.if23;ed_ore.if37.store.if37;ed_ore.if41.store.if41;ed_ore.if21.store.if21;ed_ore.if25.store.if25;ed_ore.if19.store.if19;ed_ore.if39.store.if39;ed_ore.if27.store.if27;ed_ore.if33.store.if33;ed_ore.if35.store.if35;ed_ore.if45.store.if45;ed_ore.if.store.if;ed_ore.if47.store.if47;ed_ore.if29.store.if29;ed_ore.if31.store.if31;ed_ore.if43.store.if43;0;11_.ph.lr.ph;41;41.le;42_58.ce;58;8.ph;8_41.loopexit.ce;ctor_0.ph;ctor_in.loop.iter.check.main.loop.iter.check;ctor_mcheck.memcheck;ddle_ock.bb42.bb58.crit_edge_crit_edge;ddle_ock.block;er_eck.check;0_41.ce;41_58.ce;42_58.crit_edge.loopexit;45;45_54.ce;49;54;54_45.ce;8_eheader.bb41.loopexit.ce;c_ilog.iter.check.epilog.iter.check;c_ilog.iter.check.vec.epilog.ph.ce;c_ilog.iter.check.vec.epilog.scalar.ph.ce;c_ilog.middle.block.bb42.bb58.crit_edge_crit_edge;c_ilog.middle.block.epilog.middle.block;c_ilog.middle.block.vec.epilog.scalar.ph.ce;c_ilog.ph.epilog.ph;c_ilog.scalar.ph.epilog.scalar.ph;c_ilog.vector.body.epilog.vector.body;c_ilog.vector.body.pred.store.continue69.ce;ctor_in.loop.iter.check.vec.epilog.ph.ce;ctor_mcheck.vec.epilog.scalar.ph.ce;ed_ore.continue69.pred.store.continue71.ce;ed_ore.continue69.store.continue69;ed_ore.continue71.pred.store.continue73.ce;ed_ore.continue71.store.continue71;ed_ore.continue73.pred.store.continue75.ce;ed_ore.continue73.store.continue73;ed_ore.continue75.pred.store.continue77.ce;ed_ore.continue75.store.continue75;ed_ore.continue77.pred.store.continue79.ce;ed_ore.continue77.store.continue77;ed_ore.continue79.pred.store.continue81.ce;ed_ore.continue79.store.continue79;ed_ore.continue81.pred.store.continue83.ce;ed_ore.continue81.store.continue81;ed_ore.continue83.store.continue83;ed_ore.continue83.vec.epilog.vector.body.ce;ed_ore.if68.store.if68;ed_ore.if70.store.if70;ed_ore.if72.store.if72;ed_ore.if74.store.if74;ed_ore.if76.store.if76;ed_ore.if78.store.if78;ed_ore.if80.store.if80;ed_ore.if82.store.if82;er_eck.vec.epilog.scalar.ph.ce";"45;54;54_45.ce;45_54.ce;49;11;36;36_11.ce;11_36.ce;15;c_ilog.vector.body.epilog.vector.body;ed_ore.continue69.store.continue69;ed_ore.continue71.store.continue71;ed_ore.continue73.store.continue73;ed_ore.continue75.store.continue75;ed_ore.continue77.store.continue77;ed_ore.continue79.store.continue79;ed_ore.continue81.store.continue81;ed_ore.continue83.store.continue83;ed_ore.continue83.vec.epilog.vector.body.ce;ctor_dy.body;ed_ore.continue.store.continue;ed_ore.continue20.store.continue20;ed_ore.continue22.store.continue22;ed_ore.continue24.store.continue24;ed_ore.continue26.store.continue26;ed_ore.continue28.store.continue28;ed_ore.continue30.store.continue30;ed_ore.continue32.store.continue32;ed_ore.continue34.store.continue34;ed_ore.continue36.store.continue36;ed_ore.continue38.store.continue38;ed_ore.continue40.store.continue40;ed_ore.continue42.store.continue42;ed_ore.continue44.store.continue44;ed_ore.continue46.store.continue46;ed_ore.continue48.store.continue48;ed_ore.continue48.vector.body.ce;c_ilog.vector.body.pred.store.continue69.ce;ed_ore.continue69.pred.store.continue71.ce;ed_ore.continue71.pred.store.continue73.ce;ed_ore.continue73.pred.store.continue75.ce;ed_ore.continue75.pred.store.continue77.ce;ed_ore.continue77.pred.store.continue79.ce;ed_ore.continue79.pred.store.continue81.ce;ed_ore.continue81.pred.store.continue83.ce;ed_ore.if68.store.if68;ed_ore.if70.store.if70;ed_ore.if72.store.if72;ed_ore.if74.store.if74;ed_ore.if76.store.if76;ed_ore.if78.store.if78;ed_ore.if80.store.if80;ed_ore.if82.store.if82;0;41;58;ctor_dy.pred.store.continue.ce;ed_ore.continue.pred.store.continue20.ce;ed_ore.continue20.pred.store.continue22.ce;ed_ore.continue22.pred.store.continue24.ce;ed_ore.continue24.pred.store.continue26.ce;ed_ore.continue26.pred.store.continue28.ce;ed_ore.continue28.pred.store.continue30.ce;ed_ore.continue30.pred.store.continue32.ce;ed_ore.continue32.pred.store.continue34.ce;ed_ore.continue34.pred.store.continue36.ce;ed_ore.continue36.pred.store.continue38.ce;ed_ore.continue38.pred.store.continue40.ce;ed_ore.continue40.pred.store.continue42.ce;ed_ore.continue42.pred.store.continue44.ce;ed_ore.continue44.pred.store.continue46.ce;ed_ore.continue46.pred.store.continue48.ce;ed_ore.if.store.if;ed_ore.if19.store.if19;ed_ore.if21.store.if21;ed_ore.if23.store.if23;ed_ore.if25.store.if25;ed_ore.if27.store.if27;ed_ore.if29.store.if29;ed_ore.if31.store.if31;ed_ore.if33.store.if33;ed_ore.if35.store.if35;ed_ore.if37.store.if37;ed_ore.if39.store.if39;ed_ore.if41.store.if41;ed_ore.if43.store.if43;ed_ore.if45.store.if45;ed_ore.if47.store.if47;0_41.ce;41_58.ce;42_58.ce;er_eck.check;42_58.crit_edge.loopexit;c_ilog.scalar.ph.epilog.scalar.ph;41.le;8.ph;ctor_mcheck.memcheck;er_eck.vec.epilog.scalar.ph.ce;11_.ph.lr.ph;8_41.loopexit.ce;8_eheader.bb41.loopexit.ce;ctor_in.loop.iter.check.main.loop.iter.check;ctor_mcheck.vec.epilog.scalar.ph.ce;c_ilog.middle.block.epilog.middle.block;c_ilog.ph.epilog.ph;ctor_0.ph;ctor_in.loop.iter.check.vec.epilog.ph.ce;ddle_ock.block;c_ilog.middle.block.bb42.bb58.crit_edge_crit_edge;c_ilog.middle.block.vec.epilog.scalar.ph.ce;c_ilog.iter.check.epilog.iter.check;ddle_ock.bb42.bb58.crit_edge_crit_edge;c_ilog.iter.check.vec.epilog.ph.ce;c_ilog.iter.check.vec.epilog.scalar.ph.ce";2534;0,6134
automotive_susan_e;getint;1;14;18;0;3366;"22;29;29_22.ce;14;4;4_14.ce;0;22.ph;36;36split;19;11;22_36.ce;6";"4;14;19;22;4_14.ce;6;29;29_22.ce;0;22.ph;36;22_36.ce;36split;11";27;0,7033
automotive_susan_e;main;1;10;13;0;374;"14;14_14.ce;0;11_18.loopexit.ce;14_.ph.lr.ph;18;18.le;8;5;8_18.loopexit.ce";"14;14_14.ce;0;18;18.le;8;5;11_18.loopexit.ce;14_.ph.lr.ph;8_18.loopexit.ce";8;0,8222
automotive_susan_e;main1;1;51;74;0;374;"0;0_33.ce;122;138;143;145;148;152;191;33;36_85.ce;38;38_.ph.lr.ph;45;50;83;85;97;105;107;112;117;133;143_148.ce;154;162;171;173;179;185;189;32;33_85.ce;45_83.ce;49;51;52;53;54;55;56;57;60;62;71;74;76;82;83_38.ce;85_191.ce;91";"38;83;83_38.ce;45;82;0;33;191;85;45_83.ce;49;50;51;52;53;54;55;56;57;71;62;76;0_33.ce;32;33_85.ce;38_.ph.lr.ph;36_85.ce;152;154;189;85_191.ce;91;97;105;117;162;107;122;143;148;171;185;133;145;173;112;138;143_148.ce;179;60;74";651;0,4894
automotive_susan_e;setup_brightness_lut;1;4;5;374;191862;"8;8_8.ce;0;28";"8;8_8.ce;0;28";0;1,0000
automotive_susan_e;susan_edges;1;60;83;0;98637264;"32;391;391_32.ce;1498;404;1498_404.ce;32_391.ce;404_1498.ce;384;411;937;427;1450;939;427_937.ce;1440;1459;862;888;937_1498.ce;1468;1450_1498.ce;1479;878;897;1490;1459_1498.ce;888_937.ce;939_1450.ce;862_888.ce;897_937.ce;906;917;928;411_937.ce;1468_1498.ce;1479_1498.ce;29.ph;29_394.ce;32_.ph.lr.ph;394;394_29.preheader.ce;1501;401.ph;401_1501.ce;404_.ph.lr.ph;1501_401.preheader.ce;906_937.ce;917_937.ce;0;1503;25_397.preheader.ce;29_eheader.lr.ph.preheader.lr.ph;397.ph;397_1503.ce;401_eheader.lr.ph.preheader.lr.ph;0_397.preheader.ce;29_eheader.bb394.ce;397_eheader.bb1503.ce;401_eheader.bb1501.ce";"1498;32;391;404;1498_404.ce;391_32.ce;411;937;32_391.ce;384;404_1498.ce;1450;411_937.ce;427;937_1498.ce;939;1440;1450_1498.ce;1459;427_937.ce;862;888;939_1450.ce;1459_1498.ce;1468;862_888.ce;878;888_937.ce;897;1501;29.ph;394;401.ph;1501_401.preheader.ce;394_29.preheader.ce;1468_1498.ce;1479;897_937.ce;906;29_394.ce;29_eheader.bb394.ce;32_.ph.lr.ph;401_1501.ce;401_eheader.bb1501.ce;404_.ph.lr.ph;1479_1498.ce;1490;906_937.ce;917;917_937.ce;928;0;1503;397.ph;0_397.preheader.ce;25_397.preheader.ce;29_eheader.lr.ph.preheader.lr.ph;397_1503.ce;397_eheader.bb1503.ce;401_eheader.lr.ph.preheader.lr.ph";205;0,8842
automotive_susan_e;susan_thin;1;98;139;0;306733856;"53;955;955_53.ce;53_955.ce;526;61;838;61_526.ce;838_955.ce;528;684;528_684.ce;452;468;725;725_838.ce;452_468.ce;468_452.ce;684_838.ce;450.ph;471;526_838.ce;471_450.preheader.ce;840;142;460;150;446;473;573;240;268;881;297;840_955.ce;881_955.ce;573_684.ce;475;509;473_526.ce;325;50.ph;50_958.ce;53_.ph.lr.ph;958;958_50.preheader.ce;578;590;730;483;730_838.ce;509_526.ce;306;334;580;603;637;513;353;492;142_526.ce;382;249;605;391;637_838.ce;590_838.ce;585;603_637.ce;639;938;135;605_637.ce;615;278;649;823;410;420;221;363;639_838.ce;626;660;671;626_637.ce;615_637.ce;649_838.ce;660_671.ce;660_838.ce;626_671.ce;0;46_960.ce;50_eheader.lr.ph.preheader.lr.ph;960;0_960.ce;410_446.ce;50_eheader.bb958.ce";"452;468;468_452.ce;452_468.ce;460;450.ph;471;471_450.preheader.ce;955;53;955_53.ce;526;838;53_955.ce;61;526_838.ce;528;838_955.ce;840;684;135;142;61_526.ce;528_684.ce;573;840_955.ce;881;684_838.ce;725;142_526.ce;150;446;473;578;590;881_955.ce;938;958;50.ph;958_50.preheader.ce;730;475;509;580;573_684.ce;221;240;590_838.ce;603;637;823;725_838.ce;473_526.ce;50_958.ce;50_eheader.bb958.ce;53_.ph.lr.ph;585;483;492;509_526.ce;513;603_637.ce;637_838.ce;249;268;730_838.ce;605;639;278;297;605_637.ce;615;639_838.ce;649;306;325;960;0;615_637.ce;626;671;649_838.ce;660;334;353;46_960.ce;0_960.ce;50_eheader.lr.ph.preheader.lr.ph;626_637.ce;626_671.ce;660_671.ce;660_838.ce;363;382;391;410;410_446.ce;420";812;0,8292
automotive_susan_s;enlarge;1;25;33;0;159152;"80;80_80.ce;8;8_8.ce;124;30;75.ph;75_124.ce;80_.ph.lr.ph;124_75.preheader.ce;30_30.ce;0;126;28.ph;28_72.preheader.ce;30_.ph.lr.ph;6_28.preheader.ce;72.ph;72_126.ce;75_eheader.lr.ph.preheader.lr.ph;8_.ph.lr.ph;0_28.preheader.ce;28_eheader.bb72.preheader.ce;72_eheader.bb126.ce;75_eheader.bb124.ce";"80;80_80.ce;124;30;75.ph;8;124_75.preheader.ce;30_30.ce;8_8.ce;75_124.ce;75_eheader.bb124.ce;80_.ph.lr.ph;0;126;28.ph;72.ph;0_28.preheader.ce;28_72.preheader.ce;28_eheader.bb72.preheader.ce;30_.ph.lr.ph;6_28.preheader.ce;72_126.ce;72_eheader.bb126.ce;75_eheader.lr.ph.preheader.lr.ph;8_.ph.lr.ph";42;0,8600
automotive_susan_s;getint;1;14;18;0;441;"22;29;29_22.ce;14;4;4_14.ce;0;22.ph;36;36split;19;11;22_36.ce;6";"4;14;19;22;4_14.ce;6;29;29_22.ce;0;22.ph;36;22_36.ce;36split;11";27;0,7033
automotive_susan_s;main;1;10;13;0;49;"14;14_14.ce;0;11_18.loopexit.ce;14_.ph.lr.ph;18;18.le;8;5;8_18.loopexit.ce";"14;14_14.ce;0;18;18.le;8;5;11_18.loopexit.ce;14_.ph.lr.ph;8_18.loopexit.ce";8;0,8222
automotive_susan_s;main1;1;51;74;0;49;"0;0_33.ce;191;33;36_85.ce;38;38_.ph.lr.ph;45;49;83;85;91;105;107;112;117;122;133;138;143;143_148.ce;145;148;152;154;162;171;173;179;185;189;32;33_85.ce;45_83.ce;50;51;52;53;54;55;56;57;60;62;71;74;76;82;83_38.ce;85_191.ce;97";"38;83;83_38.ce;45;82;0;33;191;85;45_83.ce;49;50;51;52;53;54;55;56;57;71;62;76;0_33.ce;32;33_85.ce;38_.ph.lr.ph;36_85.ce;152;154;189;85_191.ce;91;97;105;117;162;107;122;143;148;171;185;133;145;173;112;138;143_148.ce;179;60;74";587;0,5396
automotive_susan_s;setup_brightness_lut;1;4;5;49;25137;"8;8_8.ce;0;28";"8;8_8.ce;0;28";0;1,0000
automotive_susan_s;susan_smoothing;1;65;85;0;2976750000;"142;142_142.ce;138;140_160.ce;142_.ph.lr.ph;160;160_138.ce;113;136_165.ce;138_.ph.lr.ph;165;173;180;180_113.ce;109.ph;109_183.ce;113_.ph.lr.ph;183;183_109.preheader.ce;86;86_86.ce;101;82;84_101.ce;86_.ph.lr.ph;101_82.ce;0;104.ph;104_185.ce;109_eheader.lr.ph.preheader.lr.ph;185;340;44;49;58;69;80_104.preheader.ce;82_.ph.lr.ph;104_eheader.bb185.ce;109_eheader.bb183.ce;113_165.ce;138_160.ce;168;187.ph;187_340.loopexit.ce;187_eheader.bb340.loopexit.ce;192.ph;192_337.ce;192_eheader.bb337.ce;192_eheader.lr.ph.preheader.lr.ph;196;196_.ph.lr.ph;322;327;334;334_196.ce;337;337_192.preheader.ce;340.le;39;44_54.ce;49_54.ce;54;69_104.preheader.ce;82_101.ce";"142;142_142.ce;138;160;160_138.ce;138_160.ce;140_160.ce;142_.ph.lr.ph;196;334;334_196.ce;327;113;165;180;86;180_113.ce;86_86.ce;173;322;113_165.ce;136_165.ce;138_.ph.lr.ph;168;192.ph;337;337_192.preheader.ce;101;109.ph;183;82;101_82.ce;183_109.preheader.ce;192_337.ce;192_eheader.bb337.ce;196_.ph.lr.ph;109_183.ce;109_eheader.bb183.ce;113_.ph.lr.ph;82_101.ce;84_101.ce;86_.ph.lr.ph;0;44;49;340;58;187.ph;340.le;104.ph;185;69;187_340.loopexit.ce;187_eheader.bb340.loopexit.ce;192_eheader.lr.ph.preheader.lr.ph;104_185.ce;104_eheader.bb185.ce;109_eheader.lr.ph.preheader.lr.ph;69_104.preheader.ce;80_104.preheader.ce;82_.ph.lr.ph;54;39;44_54.ce;49_54.ce";608;0,7077
